SampleID,X.SampleID,Variety,SMC_perc_GravWaterCont_OutlierRmv,SRL_giaroots_OutlierRmv,PseudoRep,Block,Plot,VarRep,Ecotype,Origin,Y_coord,X_coord,SampleSite,Date,Date_Julian,Variety_ID,Avg_root_width_diam,Network_area,Network_perimeter,SRL_giaroots,Network_surface_area,Network_length,Network_volume,DNARootWetWt_g,EnvWt_g,WetRoot_EnvWt_g,DryRoot_g,WetRootWeight_total_g,DryWetRoot_ratio,DryRootWt_total_g,SRL,SRL_log,SRL_giaroots_log,RLD,RLD_OutlierRmv,pct_water_soil,pctN_soil,pct_Ndfa_sl,sfix_rate_gN_d,fix_rate_ugN_gsoil_d,NO3_ugperG.T0,NH4_ugperG.T0,NO3_ugperG.T7,NH4_ugperG.T7,days,min,nit,pct_water_rt,pctN_roots,pct_Ndfa_rt,rfix_rate_gN_d,fix_rate_ugN_groots_d,Notes_SR,harvest_year,harvest_date,planting_year,moisture_at_harvest_percent,dry_matter_yield_tons_acre,dry_matter_yield_mg_ha,inorg_N_ugperG.T0,SMC_perc_GravWaterCont,SMC_flag,Notes_TMC,fumigated_DOC_concentration_ugC_gsoil,fumigated_TN_concentration_ugN_gsoil,unfumigated_DOC_concentration_ugC_gsoil,unfumigated_TN_concentration_ugN_gsoil,ugC_MicBiomass_g_dry_soil,ugN_MicBiomass_g_dry_soil,MicBiomass_CN_ratio,DOC_TN_ratio,NO3_ugN_g_drysoil_K2SO4,NH4_ugN_g_drysoil_K2SO4,NO3_ugN_g_drysoil_K2SO4_SMCOutRmv,NH4_ugN_g_drysoil_K2SO4_SMCOutRmv,RootSieving_Date,DNAExtraction_Date,DNAextraction_notes
G1,TMCSGendoG1,Cave-in-Rock,6.369426752,353.406662,1,One,26,Cave-in-Rock_1,Upland,Native,12,11,Endosphere,20-Jul,202,G,0.044003121,27.04748582,1493.6,353.406662,105.3231631,761.8869565,2.15583643,0.2507,2.4147,4.5191,0.2949,2.3551,0.140134955,0.330031833,2308.525662,7.744364358,5.867619411,7.760893924,7.760893924,16.66,0.126418861,0.604197401,3.97E-06,0.87896372,1.792207229,3.140855422,0.404349398,0.706998795,7,-0.545959208,-0.198265404,82.98,0.60112414,0.022006173,2.69E-08,0.152051054,,2016,42678,2009,0.48,4.6,10.31183,4.933062651,6.369426752,NA,,152.6197706,31.04604443,85.84037753,19.42450038,148.3986513,21.52137788,6.89540661,4.419180718,1.41,1.73,1.41,1.73,2/2/2017,12/18/2017,
H4,TMCH4,Trailblazer,6.837606838,360.5570674,1,Two,31,Trailblazer_2,Upland,Bred,9,10,Rhizosphere,20-Jul,202,H,0.043527366,17.50858223,955.7913043,360.5570674,72.70091144,531.6521739,1.474529893,0.2501,2.3793,3.536,0.3609,1.4068,0.312008299,0.438933276,1211.236886,7.099397336,5.887650245,5.415627726,5.415627726,15.38,0.084813723,0.943479847,4.07E-06,0.920828977,0.273650602,2.548626506,0.001654157,0,7,-0.402946136,-0.038856635,80.09,0.638418557,0.208910196,3.33E-07,1.533013175,,2016,11/4/2016,2009,0.59,2.9,6.50094,2.822277108,6.837606838,NA,,124.9685166,23.79896304,84.23042236,23.73318425,90.5290982,0.121812575,743.1835194,3.549056944,1.18,1.74,1.18,1.74,3-Mar,9/28/2016,
A5,TMCA5,Blackwell,6.369426752,543.7369484,2,Two,3,Blackwell_2,Upland,Native,8,6,Rhizosphere,28-Jun,180,A,0.038396043,23.15931947,1372.956522,543.7369484,89.85178593,744.8869565,1.369939929,0.2531,2.4345,4.0854,0.2482,1.904,0.150342238,0.28625162,2602.210446,7.864116534,6.298465579,7.587724931,7.587724931,14.83,0.108243548,1.215199438,7.87E-06,1.844845703,0.546484337,3.051,1.422166265,0.38935988,7,-0.255136885,0.125097418,66.92,0.50325283,0.035469596,9.93E-08,0.250002447,,2016,11/4/2016,2009,0.51,4.2,9.41515,3.597484337,6.369426752,NA,,126.7452914,16.4772195,59.25121717,5.868449885,149.9868316,19.64586965,7.634522384,10.09657036,1.03,1.75,1.03,1.75,2/23/2017,9/27/2016,
A4,TMCA4,Blackwell,6.209850107,363.9087604,1,Two,3,Blackwell_2,Upland,Native,9,6,Rhizosphere,28-Jun,180,A,0.042264906,25.15871456,1444.286957,363.9087604,101.6164354,765.3043478,2.103011609,0.2529,2.4753,4.4821,0.6795,2.2597,0.338598764,0.765131627,1000.225739,6.907980993,5.896903178,7.795704877,7.795704877,14.83,0.108243548,1.215199438,7.87E-06,1.844845703,0.546484337,3.051,1.422166265,0.38935988,7,-0.255136885,0.125097418,66.92,0.50325283,0.035469596,9.93E-08,0.250002447,,2016,11/4/2016,2009,0.51,4.2,9.41515,3.597484337,6.209850107,NA,,102.3875944,14.99462207,38.67987061,7.252270879,141.5727195,14.33768739,9.874166987,5.333483988,0.93,1.76,0.93,1.76,2/23/2017,9/27/2016,
D1,TMCD1,EG1101,5.957446809,507.8852296,1,One,14,EG1101_1,Lowland,Bred,12,3,Rhizosphere,13-Jul,195,D,0.037533767,12.4520983,789.3217391,507.8852296,47.40523075,402.026087,0.791568771,0.252,2.9605,3.7848,0.0946,1.0763,0.114764042,0.123520539,3254.730682,8.087864812,6.230255496,4.095203086,4.095203086,16.73,0.113052796,0.686923644,3.36E-06,0.799780004,0.51503494,2.413843373,2.274975904,1.194668675,7,0.077252324,0.251420138,82.07,0.396657946,0.043167012,3.83E-08,0.176339219,,2016,11/4/2016,2010,0.44,4.1,9.19098,2.928878313,5.957446809,NA,,147.9898537,27.33644486,53.1895495,13.14885058,210.6673426,26.27332274,8.018298435,4.045186245,1.28,1.77,1.28,1.77,8/29/2017,9/20/2016,
E9,TMCE9,Shelter,8.225108225,383.854179,3,Three,20,Shelter_3,Upland,Bred,4,5,Rhizosphere,13-Jul,195,E,0.043493,12.97754253,707.3391304,383.854179,50.33836596,368.4086957,0.959762107,0.2515,2.8545,3.6819,0.1447,1.0789,0.174885182,0.188683623,1952.520781,7.576876525,5.950262738,3.752762511,3.752762511,16.57,0.087893643,0.438665216,1.77E-06,0.397073982,0.365548193,2.577216867,0.02083012,2.321945783,7,-0.085712737,-0.049245439,79.53,0.529764206,0.050121712,5.93E-08,0.273457146,,2016,11/4/2016,2010,0.59,3.7,8.2943,2.94276506,8.225108225,NA,,135.4525254,25.76537715,65.60491468,14.1904017,155.2169128,21.43513973,7.241236342,4.623189397,1.28,1.77,1.28,1.77,1/11/2018,9/28/2016,
H2,TMCH2,Trailblazer,4.192872117,614.3461049,2,One,30,Trailblazer_1,Upland,Bred,11,10,Rhizosphere,20-Jul,202,H,0.032398153,15.84869565,1102.095652,614.3461049,61.7381839,606.573913,0.987348838,0.2525,2.8457,4.1692,0.1675,1.576,0.126558368,0.199455988,3041.141654,8.019988268,6.420558458,6.178811378,6.178811378,16.98,0.122549189,0.55299639,3.41E-06,0.779853385,3.022409639,2.054421687,4.537698795,0.714759036,7,0.025089501,0.21646988,89.46,0.596060038,0.147050562,1.18E-07,1.007482338,,2016,11/4/2016,2009,0.45,3.9,8.74264,5.076831325,4.192872117,NA,,157.0723691,36.79928891,67.30695648,20.15451056,199.4786948,30.82366361,6.471608869,3.339548052,1.25,1.78,1.25,1.78,3-Mar,9/23/2016,
E4,TMCE4,Shelter,6.991525424,464.8013927,1,Two,19,Shelter_2,Upland,Bred,9,4,Rhizosphere,13-Jul,195,E,0.040685797,17.38729679,1030.930435,464.8013927,66.57994506,520.8956522,1.120684362,0.2544,2.8531,3.9192,0.1652,1.3205,0.154957321,0.204621142,2545.658996,7.842144833,6.141610202,5.306057372,5.306057372,13.94,0.070586394,1.506190045,5.02E-06,1.094917857,0.018420361,1.919638554,0.008250361,0.303466265,7,-0.232334613,-0.001452857,78.73,0.427455745,0.177317092,1.69E-07,0.780589183,,2016,11/4/2016,2010,0.5,4.6,10.31183,1.938058916,6.991525424,NA,,167.7127625,30.88120569,86.62280405,14.7259865,180.1999076,29.91707257,6.023313517,5.882309077,1.07,1.8,1.07,1.8,1/10/2018,9/28/2016,
E8,TMCE8,Shelter,4.651162791,381.2973883,2,Three,20,Shelter_3,Upland,Bred,5,5,Rhizosphere,13-Jul,195,E,0.04417666,10.3494896,530.8173913,381.2973883,41.05745159,295.8347826,0.775863648,0.252,2.8735,3.3237,0.0761,0.7022,0.169035984,0.118697068,2492.351224,7.82098181,5.943579617,3.01349478,3.01349478,16.57,0.087893643,0.438665216,1.77E-06,0.397073982,0.365548193,2.577216867,0.02083012,2.321945783,7,-0.085712737,-0.049245439,79.53,0.529764206,0.050121712,5.93E-08,0.273457146,,2016,11/4/2016,2010,0.59,3.7,8.2943,2.94276506,4.651162791,NA,,115.2327124,22.08163733,71.89256429,12.58313773,96.31144026,17.58981408,5.475409792,5.71340518,1.07,1.81,1.07,1.81,1/11/2018,9/28/2016,
H12,TMCH12,Trailblazer,11.40939597,363.432063,3,Four,29,Trailblazer_4,Upland,Bred,1,6,Rhizosphere,20-Jul,202,H,0.045141826,12.8620794,659.9217391,363.432063,50.50666495,356.1391304,0.979933161,0.2545,2.8367,3.5566,0.1012,0.9744,0.14057508,0.136976358,2600.004381,7.863268409,5.895592383,3.627779672,3.627779672,14.32,0.101264632,0.745230439,3.86E-06,0.86841756,1.870626506,2.132024096,5.072746988,1.683563855,7,0.393380034,0.457445783,86.49,0.566532406,0.216134913,2.49E-07,1.407441752,,2016,11/4/2016,2009,0.58,2.7,6.0526,4.002650602,11.40939597,NA,,158.8669561,30.45665653,108.7028529,26.90678322,111.4757851,6.573839456,16.95748517,4.03997951,1.12,1.83,1.12,1.83,3-Mar,9/28/2016,
G2,TMCG2,Cave-in-Rock,9.190371991,340.2827848,2,One,26,Cave-in-Rock_1,Upland,Native,11,11,Rhizosphere,20-Jul,202,G,0.043976811,20.9173535,1130.33913,340.2827848,83.95634361,607.6869565,1.785829268,0.2498,2.4061,4.8584,0.4275,2.7021,0.174326143,0.47104667,1290.078021,7.162457977,5.829776992,6.190149297,6.190149297,16.66,0.126418861,0.604197401,3.97E-06,0.87896372,1.792207229,3.140855422,0.404349398,0.706998795,7,-0.545959208,-0.198265404,82.98,0.60112414,0.022006173,2.69E-08,0.152051054,,2016,11/4/2016,2009,0.48,4.6,10.31183,4.933062651,9.190371991,NA,,141.4972208,34.92075825,139.3662184,32.85051078,4.735560854,3.83379162,1.235216027,4.242436878,1.38,1.83,1.38,1.83,2/2/2017,9/23/2016,
G2,TMCSGendoG2,Cave-in-Rock,9.190371991,340.2827848,2,One,26,Cave-in-Rock_1,Upland,Native,11,11,Endosphere,20-Jul,202,G,0.043976811,20.9173535,1130.33913,340.2827848,83.95634361,607.6869565,1.785829268,0.2498,2.4061,4.8584,0.4275,2.7021,0.174326143,0.47104667,1290.078021,7.162457977,5.829776992,6.190149297,6.190149297,16.66,0.126418861,0.604197401,3.97E-06,0.87896372,1.792207229,3.140855422,0.404349398,0.706998795,7,-0.545959208,-0.198265404,82.98,0.60112414,0.022006173,2.69E-08,0.152051054,,2016,42678,2009,0.48,4.6,10.31183,4.933062651,9.190371991,NA,,141.4972208,34.92075825,139.3662184,32.85051078,4.735560854,3.83379162,1.235216027,4.242436878,1.38,1.83,1.38,1.83,2/2/2017,12/18/2017,
J1,TMCJ1,Alamo,5.769230769,521.8282837,1,One,38,Alamo_1,Lowland,Native,12,6,Rhizosphere,27-Jul,209,J,0.033116099,14.12068053,1001.2,521.8282837,55.01039652,528.7565217,1.013276854,0.245,2.8854,3.8892,0.2042,1.2488,0.203426977,0.254039609,2081.394011,7.640793146,6.257338575,5.386131422,5.386131422,12.87,0.113870673,0.296813496,1.94E-06,0.433312214,1.167712048,1.344972289,1.703168675,0.55546988,7,-0.036292255,0.076493804,78.21,0.542896418,0.018483337,2.66E-08,0.128647918,,2016,11/4/2016,2009,0.42,5.3,11.88102,2.512684337,5.769230769,NA,,149.9639101,31.37038316,59.68639455,7.084272922,200.6167013,44.97427822,4.460698631,8.425196941,1.49,1.85,1.49,1.85,2/17/2017,9/23/2016,
J1,TMCSGendoJ1,Alamo,5.769230769,521.8282837,1,One,38,Alamo_1,Lowland,Native,12,6,Endosphere,27-Jul,209,J,0.033116099,14.12068053,1001.2,521.8282837,55.01039652,528.7565217,1.013276854,0.245,2.8854,3.8892,0.2042,1.2488,0.203426977,0.254039609,2081.394011,7.640793146,6.257338575,5.386131422,5.386131422,12.87,0.113870673,0.296813496,1.94E-06,0.433312214,1.167712048,1.344972289,1.703168675,0.55546988,7,-0.036292255,0.076493804,78.21,0.542896418,0.018483337,2.66E-08,0.128647918,,2016,42678,2009,0.42,5.3,11.88102,2.512684337,5.769230769,NA,,149.9639101,31.37038316,59.68639455,7.084272922,200.6167013,44.97427822,4.460698631,8.425196941,1.49,1.85,1.49,1.85,2/17/2017,12/18/2017,
E6,TMCE6,Shelter,7.264957265,581.5672646,3,Two,19,Shelter_2,Upland,Bred,7,4,Rhizosphere,13-Jul,195,E,0.036426986,19.29746692,1246.217391,581.5672646,73.97420487,646.4086957,1.111494293,0.2523,2.8621,4.3192,0.2186,1.7094,0.15002402,0.25645106,2520.592798,7.83224939,6.36572664,6.58458486,6.58458486,13.94,0.070586394,1.506190045,5.02E-06,1.094917857,0.018420361,1.919638554,0.008250361,0.303466265,7,-0.232334613,-0.001452857,78.73,0.427455745,0.177317092,1.69E-07,0.780589183,,2016,11/4/2016,2010,0.5,4.6,10.31183,1.938058916,7.264957265,NA,,176.5025595,32.45517448,64.99279501,13.76534558,247.7994766,34.61079426,7.159600983,4.721479358,1,1.85,1,1.85,1/10/2018,9/28/2016,
I9,TMCI9,NE28,7.922912206,349.7341284,3,Three,36,NE28_3,Upland,Native,4,3,Rhizosphere,20-Jul,202,I,0.042761831,13.42699433,710.1913043,349.7341284,58.45670143,435.1391304,1.244199794,0.2571,2.8693,5.0298,0.7278,2.4176,0.336866466,0.814408368,534.3009076,6.280959178,5.857173233,4.432506167,4.432506167,16.84,0.086877623,0.768689872,3.50E-06,0.76849193,0.157206145,2.842698795,0.052687952,0.004656145,7,-0.420365835,-0.01493117,79.48,0.689100284,0.050535382,7.89E-08,0.400275241,,2016,11/4/2016,2009,0.63,2.6,5.82843,2.99990494,7.922912206,NA,,157.4532994,24.47269938,88.6152005,16.24405054,152.9735531,15.23823858,10.03879499,5.455240384,1.97,1.86,1.97,1.86,14-Apr,9/30/2016,
G10,TMCG10,Cave-in-Rock,7.559395248,260.4720868,1,Four,25,Cave-in-Rock_4,Upland,Native,3,3,Rhizosphere,20-Jul,202,G,0.048467166,18.1857845,939.3913043,260.4720868,74.18571403,487.2173913,1.870516711,0.2518,2.4048,3.9056,0.227,1.7526,0.151252665,0.265085421,1837.963737,7.516413573,5.562495703,4.962996754,4.962996754,15.57,0.094212675,0.597354886,2.85E-06,0.647622577,2.675240964,2.197373494,4.002650602,0.720477108,7,-0.02135525,0.189629948,82.64,0.502289452,0.06995594,8.76E-08,0.403886563,,2016,11/4/2016,2009,0.51,4.2,9.41515,4.872614458,7.559395248,NA,,169.1190986,37.3523016,51.75132063,16.14513472,260.8172843,39.27253126,6.641213997,3.205381778,1.38,1.9,1.38,1.9,2/2/2017,9/28/2016,
G10,TMCSGendoG10,Cave-in-Rock,7.559395248,260.4720868,1,Four,25,Cave-in-Rock_4,Upland,Native,3,3,Endosphere,20-Jul,202,G,0.048467166,18.1857845,939.3913043,260.4720868,74.18571403,487.2173913,1.870516711,0.2518,2.4048,3.9056,0.227,1.7526,0.151252665,0.265085421,1837.963737,7.516413573,5.562495703,4.962996754,4.962996754,15.57,0.094212675,0.597354886,2.85E-06,0.647622577,2.675240964,2.197373494,4.002650602,0.720477108,7,-0.02135525,0.189629948,82.64,0.502289452,0.06995594,8.76E-08,0.403886563,,2016,42678,2009,0.51,4.2,9.41515,4.872614458,7.559395248,NA,,169.1190986,37.3523016,51.75132063,16.14513472,260.8172843,39.27253126,6.641213997,3.205381778,1.38,1.9,1.38,1.9,2/2/2017,12/18/2017,
B12,TMCB12,Dacotah,7.37527115,441.4427783,3,Four,5,Dacotah_4,Upland,Bred,1,5,Rhizosphere,28-Jun,180,B,0.038959807,13.11258979,772.973913,441.4427783,54.52255902,445.4608696,1.009102179,0.2434,2.8576,4.0628,0.2614,1.4486,0.216893462,0.314191869,1417.798849,7.256860842,6.090048404,4.537647648,4.537647648,14.98,0.083638293,0.57852984,2.98E-06,0.678643035,0.967171084,2.842698795,4.382493976,1.148515663,7,0.245877108,0.48790327,77.96,0.758440914,0.017905722,4.32E-08,0.190202134,,2016,11/4/2016,2009,0.55,1.9,4.25923,3.80986988,7.37527115,NA,,118.587205,24.97259171,30.06924081,7.837957469,196.706587,31.73080416,6.199231069,3.836361824,0.74,1.9,0.74,1.9,4/10/2017,9/27/2016,
C12,TMCC12,EG2101,12.24944321,562.9919415,3,Four,9,EG2101_4,Upland,Bred,1,9,Rhizosphere,13-Jul,195,C,0.03840569,8.287637051,512.9478261,562.9919415,30.54670698,253.173913,0.449693671,0.2472,2.7983,3.2006,0.0423,0.6495,0.105145414,0.068291946,3707.229427,8.218040092,6.333265315,2.578933615,2.578933615,16.07,0.120889572,0.823213618,4.35E-06,1.024901562,1.372337349,2.842698795,5.54653012,1.295143373,7,0.375233907,0.596313253,84.76,0.57222169,0.006000312,5.55E-09,0.035360543,,2016,11/4/2016,2010,0.5,4.6,10.31183,4.215036145,12.24944321,NA,,250.3254066,45.0901858,81.13325363,19.86789807,375.9825623,46.70794023,8.049649812,4.083635488,1.11,1.9,1.11,1.9,1/9/2018,9/28/2016,"<2mL of C12 at step 15, spilled some"
C1,TMCC1,EG2101,5.894736842,319.6271487,1,One,10,EG2101_1,Upland,Bred,12,7,Rhizosphere,13-Jul,195,C,0.042620518,13.09603025,734.9478261,319.6271487,53.60742366,400.3652174,1.252600785,0.2483,2.8465,3.8529,0.1888,1.2547,0.187599364,0.235380922,1700.924671,7.438927306,5.767155156,4.078284786,4.078284786,15.94,0.13235121,0.702008032,4.10E-06,0.956865216,0.845866265,3.647313253,2.242301205,1.203654217,7,-0.149603442,0.199490706,81.08,0.731948826,0.009642063,1.65E-08,0.072682769,,2016,11/4/2016,2010,0.42,4.4,9.86349,4.493179518,5.894736842,NA,,156.1283599,34.67008028,78.18192643,15.64445619,173.2142967,35.23263719,4.916302341,4.997420523,0.77,1.91,0.77,1.91,11/12/2017,9/20/2016,
E12,TMCE12,Shelter,7.708779443,390.919467,3,Four,17,Shelter_4,Upland,Bred,1,11,Rhizosphere,13-Jul,195,E,0.040438862,13.76597353,801.2869565,390.919467,57.08845058,449.3652174,1.149508416,0.2536,2.8535,3.9456,0.1843,1.3457,0.16875744,0.227096887,1978.737903,7.590214498,5.968501572,4.577418941,4.577418941,15.67,0.091868526,0.658262161,2.66E-06,0.622796851,1.388674699,4.394746988,4.223204819,1.35273253,7,-0.02964062,0.404932874,88.64,0.715845101,0.037180384,3.21E-08,0.274102942,,2016,11/4/2016,2010,0.58,4.3,9.63932,5.783421687,7.708779443,NA,,189.6559235,37.87242543,84.11106153,15.70466593,234.5441377,41.05140648,5.713425137,5.355800748,1.31,1.93,1.31,1.93,1/11/2018,9/28/2016,
L6,TMCL6,EG1102,8.260869565,570.0589815,3,Two,47,EG1102_2,Lowland,Bred,7,11,Rhizosphere,27-Jul,209,L,0.036730713,12.4389414,741.426087,570.0589815,51.10703028,442.8956522,0.776929522,0.2542,2.8947,5.158,0.3519,2.5175,0.155480935,0.391423254,1131.500615,7.031300009,6.345739832,4.511517288,4.511517288,15.31,0.063448871,0.544067797,1.99E-06,0.442570353,0.557920482,2.083012048,0.05630259,0.748046386,7,-0.262369079,-0.071659699,77.07,0.438367273,0.297908951,3.80E-07,1.674276082,,2016,11/4/2016,2010,0.41,5.7,12.7777,2.64093253,8.260869565,NA,,155.0149516,32.61957518,54.41485638,7.255540777,223.5557671,46.97043407,4.759499705,7.499765772,1.68,1.95,1.68,1.95,3/24/2017,9/30/2016,
L3,TMCL3,EG1102,11.0619469,496.4625037,3,One,46,EG1102_1,Lowland,Bred,10,2,Rhizosphere,27-Jul,209,L,0.036362714,6.929300567,450.426087,496.4625037,27.60061249,241.6086957,0.486660511,0.2532,2.8826,3.3141,0.1041,0.6847,0.241251448,0.165184867,1462.656359,7.288009485,6.207507959,2.461125555,2.461125555,15.15,0.126204988,0.634727503,4.62E-06,1.026997141,1.33516988,3.18986747,6.463463855,11.5210988,7,1.922789329,0.732613425,81.76,0.493421584,0.018932528,2.36E-08,0.119765613,,2016,11/4/2016,2010,0.41,5,11.20851,4.525037349,11.0619469,NA,,131.1454323,33.12162557,62.96459676,9.386334714,151.5129679,43.95424233,3.447061304,6.708113303,1.5,1.96,1.5,1.96,3/24/2017,9/23/2016,
K12,TMCK12,Kanlow,17.64705882,1261.964214,3,Four,41,Kanlow_4,Lowland,Bred,1,8,Rhizosphere,27-Jul,209,K,0.027439859,6.116975425,475.7304348,1261.964214,25.21904447,292.5478261,0.231819431,0.2497,2.8938,3.3789,0.0943,0.7348,0.194392909,0.142839909,2048.081853,7.624658953,7.140424686,2.98001249,2.98001249,15.63,0.100501253,0.525045973,2.86E-06,0.676509977,1.398885542,1.886963855,3.504361446,1.001071084,7,0.174226162,0.300782272,76.7,0.525049116,0.000428449,7.12E-10,0.002884061,,2016,11/4/2016,2009,0.45,3.7,8.2943,3.285849398,17.64705882,NA,,217.867559,37.76473798,104.8659838,14.16732423,251.1146117,43.69891435,5.746472548,7.401961168,1.78,1.96,1.78,1.96,3/7/2017,9/30/2016,
K12,TMCSGendoK12,Kanlow,17.64705882,1261.964214,3,Four,41,Kanlow_4,Lowland,Bred,1,8,Endosphere,27-Jul,209,K,0.027439859,6.116975425,475.7304348,1261.964214,25.21904447,292.5478261,0.231819431,0.2497,2.8938,3.3789,0.0943,0.7348,0.194392909,0.142839909,2048.081853,7.624658953,7.140424686,2.98001249,2.98001249,15.63,0.100501253,0.525045973,2.86E-06,0.676509977,1.398885542,1.886963855,3.504361446,1.001071084,7,0.174226162,0.300782272,76.7,0.525049116,0.000428449,7.12E-10,0.002884061,,2016,42678,2009,0.45,3.7,8.2943,3.285849398,17.64705882,NA,,217.867559,37.76473798,104.8659838,14.16732423,251.1146117,43.69891435,5.746472548,7.401961168,1.78,1.96,1.78,1.96,3/7/2017,12/18/2017,
E11,TMCE11,Shelter,6.41025641,276.6460753,2,Four,17,Shelter_4,Upland,Bred,2,11,Rhizosphere,13-Jul,195,E,0.047798436,16.68241966,828.3043478,276.6460753,68.87660299,458.6782609,1.657996631,0.2534,2.8716,4.19,0.2024,1.5718,0.153519417,0.24130182,1900.848739,7.55005577,5.622738983,4.672285432,4.672285432,15.67,0.091868526,0.658262161,2.66E-06,0.622796851,1.388674699,4.394746988,4.223204819,1.35273253,7,-0.02964062,0.404932874,88.64,0.715845101,0.037180384,3.21E-08,0.274102942,,2016,11/4/2016,2010,0.58,4.3,9.63932,5.783421687,6.41025641,NA,,130.0943412,28.24816527,69.63108455,13.43841082,134.3627925,27.42547121,4.899197227,5.181496941,1.17,1.97,1.17,1.97,1/11/2018,9/28/2016,
E2,TMCE2,Shelter,7.327586207,443.7050431,2,One,18,Shelter_1,Upland,Bred,11,1,Rhizosphere,13-Jul,195,E,0.038656291,19.82669187,1224.721739,443.7050431,78.64710318,647.6086957,1.459547746,0.2445,2.8376,4.2814,0.2762,1.6883,0.191300734,0.32297303,2005.147912,7.603473109,6.095160024,6.596808554,6.596808554,14.91,0.10555852,1.029063588,5.00E-06,1.11870679,0.486036145,3.320566265,0.307550602,1.443813253,7,-0.293605508,-0.025497935,75.75,0.521708311,0.29005092,4.01E-07,1.558413758,,2016,11/4/2016,2010,0.46,4.1,9.19098,3.80660241,7.327586207,NA,,168.7181672,31.48506006,60.71687278,12.99209029,240.0028765,34.24624033,7.00815255,4.673372138,1.05,1.99,1.05,1.99,1/10/2018,9/20/2016,
J6,TMCJ6,Alamo,9.933774834,311.6879888,3,Two,39,Alamo_2,Lowland,Native,7,2,Rhizosphere,27-Jul,209,J,0.045953302,13.27561437,664.8434783,311.6879888,54.68354023,378.7826087,1.215262129,0.2559,2.8806,4.066,0.2229,1.4413,0.188037793,0.271018871,1397.624479,7.242529274,5.742002652,3.858435456,3.858435456,16.53,0.102357688,0.101624515,5.61E-07,0.133359621,0.422728916,1.695,0.009393976,0.544033735,7,-0.223471601,-0.059047849,78.93,0.34863975,0.299655064,2.91E-07,1.339380344,,2016,11/4/2016,2009,0.42,3.8,8.51847,2.117728916,9.933774834,NA,,209.0492981,43.07041503,64.93387033,11.82099846,320.2565061,57.86928994,5.534135747,5.493095236,2.09,1.99,2.09,1.99,2/17/2017,9/30/2016,
J6,TMCSGendoJ6,Alamo,9.933774834,311.6879888,3,Two,39,Alamo_2,Lowland,Native,7,2,Endosphere,27-Jul,209,J,0.045953302,13.27561437,664.8434783,311.6879888,54.68354023,378.7826087,1.215262129,0.2559,2.8806,4.066,0.2229,1.4413,0.188037793,0.271018871,1397.624479,7.242529274,5.742002652,3.858435456,3.858435456,16.53,0.102357688,0.101624515,5.61E-07,0.133359621,0.422728916,1.695,0.009393976,0.544033735,7,-0.223471601,-0.059047849,78.93,0.34863975,0.299655064,2.91E-07,1.339380344,,2016,42678,2009,0.42,3.8,8.51847,2.117728916,9.933774834,NA,,209.0492981,43.07041503,64.93387033,11.82099846,320.2565061,57.86928994,5.534135747,5.493095236,2.09,1.99,2.09,1.99,2/17/2017,12/18/2017,
J8,TMCJ8,Alamo,9.977827051,338.3681342,2,Three,40,Alamo_3,Lowland,Native,5,11,Rhizosphere,27-Jul,209,J,0.044001864,16.89240076,841.4695652,338.3681342,73.82159406,534.026087,1.57823989,0.2505,2.8747,4.8052,0.3844,2.181,0.199119399,0.434279409,1229.683184,7.114511841,5.824134457,5.439809382,5.439809382,16.39,0.105114293,0.582021217,3.29E-06,0.784342935,0.605707229,1.854289157,0.137695265,0.6102,7,-0.244585874,-0.066858852,82.48,0.439580483,0.669333024,6.68E-07,3.772124799,,2016,11/4/2016,2009,0.45,3.4,7.62179,2.459996386,9.977827051,NA,,156.4413402,27.41803056,49.72109018,10.06328229,237.1561111,32.13842272,7.379208157,4.940842237,1.91,2.03,1.91,2.03,2/17/2017,9/30/2016,
J8,TMCSGendoJ8,Alamo,9.977827051,338.3681342,2,Three,40,Alamo_3,Lowland,Native,5,11,Endosphere,27-Jul,209,J,0.044001864,16.89240076,841.4695652,338.3681342,73.82159406,534.026087,1.57823989,0.2505,2.8747,4.8052,0.3844,2.181,0.199119399,0.434279409,1229.683184,7.114511841,5.824134457,5.439809382,5.439809382,16.39,0.105114293,0.582021217,3.29E-06,0.784342935,0.605707229,1.854289157,0.137695265,0.6102,7,-0.244585874,-0.066858852,82.48,0.439580483,0.669333024,6.68E-07,3.772124799,,2016,42678,2009,0.45,3.4,7.62179,2.459996386,9.977827051,NA,,156.4413402,27.41803056,49.72109018,10.06328229,237.1561111,32.13842272,7.379208157,4.940842237,1.91,2.03,1.91,2.03,2/17/2017,12/18/2017,
C2,TMCC2,EG2101,7.543103448,246.6306428,2,One,10,EG2101_1,Upland,Bred,11,7,Rhizosphere,13-Jul,195,C,0.051425867,11.37466919,531.9130435,246.6306428,46.36184951,286.9652174,1.16354243,0.2509,2.848,3.7133,0.2124,1.1162,0.245464001,0.273986918,1047.368318,6.954035934,5.507891844,2.923145741,2.923145741,15.94,0.13235121,0.702008032,4.10E-06,0.956865216,0.845866265,3.647313253,2.242301205,1.203654217,7,-0.149603442,0.199490706,81.08,0.731948826,0.009642063,1.65E-08,0.072682769,,2016,11/4/2016,2010,0.42,4.4,9.86349,4.493179518,7.543103448,NA,,151.8655103,30.15977406,78.28732987,16.01653276,163.5070675,26.19118758,6.242827554,4.887907454,0.81,2.04,0.81,2.04,11/12/2017,9/20/2016,
